code_departement_code_commune;nom_commune;Population;code_departement;code_region
46017;Bannes;145;46;76
46018;Le Bastit;140;46;76
46020;Beauregard;244;46;76
46021;Béduer;731;46;76
46022;Bélaye;210;46;76
46023;Belfort-du-Quercy;523;46;76
46024;Belmont-Bretenoux;416;46;76
46026;Belmont-Sainte-Foi;118;46;76
46027;Berganty;120;46;76
46028;Bétaille;1093;46;76
46029;Biars-sur-Cère;2101;46;76
46030;Bio;353;46;76
46031;Blars;134;46;76
46032;Boissières;408;46;76
46033;Porte-du-Quercy;585;46;76
46034;Le Bourg;323;46;76
46035;Boussac;190;46;76
46036;Le Bouyssou;128;46;76
46037;Bouziès;93;46;76
46038;Bretenoux;1397;46;76
46039;Brengues;226;46;76
46040;Cabrerets;233;46;76
46041;Cadrieu;165;46;76
46042;Cahors;20877;46;76
46043;Cahus;207;46;76
46044;Caillac;619;46;76
46045;Cajarc;1151;46;76
46046;Calamane;467;46;76
46047;Calès;175;46;76
46049;Calvignac;205;46;76
46050;Cambayrac;145;46;76
46051;Cambes;399;46;76
46052;Camboulit;262;46;76
46053;Camburat;437;46;76
46054;Caniac-du-Causse;388;46;76
46055;Capdenac;1137;46;76
46056;Carayac;111;46;76
46057;Cardaillac;629;46;76
46058;Carennac;428;46;76
46059;Carlucet;233;46;76
46060;Carnac-Rouffiac;229;46;76
46061;Cassagnes;182;46;76
46062;Castelfranc;442;46;76
46063;Castelnau Montratier-Sainte Alauzie;1871;46;76
46064;Catus;903;46;76
46065;Cavagnac;450;46;76
46066;Cazals;642;46;76
46068;Cénevières;173;46;76
46069;Cézac;167;46;76
46070;Cieurac;601;46;76
46072;Concorès;311;46;76
46073;Concots;437;46;76
46074;Condat;418;46;76
46075;Corn;242;46;76
46076;Cornac;353;46;76
46078;Couzou;99;46;76
46079;Cras;104;46;76
46080;Crayssac;792;46;76
46081;Crégols;76;46;76
46082;Cremps;369;46;76
46083;Cressensac-Sarrazac;1141;46;76
46084;Creysse;322;46;76
46085;Cuzac;241;46;76
46086;Cuzance;645;46;76
46087;Dégagnac;674;46;76
46088;Douelle;844;46;76
46089;Duravel;962;46;76
46090;Durbans;150;46;76
46091;Escamps;214;46;76
46092;Esclauzels;224;46;76
46093;Espagnac-Sainte-Eulalie;90;46;76
46094;Espédaillac;273;46;76
46095;Espère;1066;46;76
46096;Espeyroux;98;46;76
46097;Estal;114;46;76
46098;Fajoles;307;46;76
46100;Faycelles;712;46;76
46101;Felzins;468;46;76
46102;Figeac;10472;46;76
46103;Saint-Paul-Flaugnac;1029;46;76
46104;Flaujac-Gare;100;46;76
46105;Flaujac-Poujols;797;46;76
46106;Floirac;249;46;76
46107;Floressas;175;46;76
46108;Fons;428;46;76
46109;Fontanes;510;46;76
46111;Fourmagnac;171;46;76
46112;Francoulès;245;46;76
46113;Frayssinet;311;46;76
46114;Frayssinet-le-Gélat;368;46;76
46115;Frayssinhes;170;46;76
46116;Frontenac;76;46;76
46117;Gagnac-sur-Cère;713;46;76
46118;Gignac;690;46;76
46119;Gigouzac;292;46;76
46120;Gindou;340;46;76
46121;Ginouillac;149;46;76
46122;Gintrac;108;46;76
46123;Girac;372;46;76
46124;Glanes;313;46;76
46125;Gorses;337;46;76
46126;Goujounac;225;46;76
46127;Gourdon;4108;46;76
46128;Gramat;3527;46;76
46129;Gréalou;298;46;76
46130;Grézels;227;46;76
46131;Grèzes;174;46;76
46132;Issendolus;540;46;76
46133;Issepts;268;46;76
46134;Les Junies;280;46;76
46135;Labastide-du-Haut-Mont;51;46;76
46136;Labastide-du-Vert;277;46;76
46137;Labastide-Marnhac;1266;46;76
46138;CÅ“ur de Causse;938;46;76
46139;Labathude;208;46;76
46140;Laburgade;378;46;76
46142;Lacapelle-Cabanac;171;46;76
46143;Lacapelle-Marival;1313;46;76
46144;Lacave;268;46;76
46145;Lachapelle-Auzac;806;46;76
46146;Ladirat;95;46;76
46147;Lagardelle;126;46;76
46148;Lalbenque;1831;46;76
46149;Lamagdelaine;716;46;76
46151;Lamothe-Cassel;120;46;76
46152;Lamothe-Fénelon;305;46;76
46153;Lanzac;596;46;76
46154;Laramière;363;46;76
46155;Larnagol;139;46;76
46156;Bellefont-La Rauze;1250;46;76
46157;Larroque-Toirac;139;46;76
46159;Latouille-Lentillac;235;46;76
46160;Latronquière;439;46;76
46161;Lauresses;254;46;76
46162;Lauzès;207;46;76
46163;Laval-de-Cère;292;46;76
46164;Lavercantière;262;46;76
46165;Lavergne;473;46;76
46167;Lentillac-du-Causse;106;46;76
46168;Lentillac-Saint-Blaise;188;46;76
46169;Léobard;213;46;76
46170;Leyme;950;46;76
46171;Lherm;230;46;76
46172;Lhospitalet;516;46;76
46173;Limogne-en-Quercy;755;46;76
46174;Linac;241;46;76
46175;Lissac-et-Mouret;950;46;76
46176;Livernon;712;46;76
46177;Loubressac;532;46;76
46178;Loupiac;262;46;76
46179;Lugagnac;132;46;76
46180;Lunan;618;46;76
46181;Lunegarde;100;46;76
46182;Luzech;1815;46;76
46183;Marcilhac-sur-Célé;205;46;76
46184;Marminiac;362;46;76
46185;Martel;1666;46;76
46186;Masclat;369;46;76
46187;Mauroux;534;46;76
46188;Maxou;310;46;76
46189;Mayrinhac-Lentour;514;46;76
46190;Mechmont;132;46;76
46191;Mercuès;1160;46;76
46192;Meyronne;277;46;76
46193;Miers;468;46;76
46194;Milhac;185;46;76
46195;Molières;366;46;76
46196;Montamel;100;46;76
46197;Le Montat;1187;46;76
46198;Montbrun;111;46;76
46199;Montcabrier;354;46;76
46200;Montcléra;272;46;76
46201;Montcuq-en-Quercy-Blanc;1820;46;76
46202;Montdoumerc;554;46;76
46203;Montet-et-Bouxal;218;46;76
46204;Montfaucon;609;46;76
46205;Montgesty;327;46;76
46206;Montlauzun;126;46;76
46207;Montredon;306;46;76
46208;Montvalent;298;46;76
46209;Nadaillac-de-Rouge;171;46;76
46210;Nadillac;69;46;76
46211;Nuzéjouls;355;46;76
46212;Orniac;73;46;76
46213;Padirac;164;46;76
46214;Parnac;394;46;76
46215;Payrac;635;46;76
46216;Payrignac;687;46;76
46217;Pern;448;46;76
46218;Pescadoires;190;46;76
46219;Peyrilles;359;46;76
46220;Pinsac;813;46;76
46221;Planioles;542;46;76
46222;Pomarède;195;46;76
46223;Pontcirq;176;46;76
46224;Pradines;3664;46;76
46225;Prayssac;2460;46;76
46226;Prendeignes;237;46;76
46227;Promilhanes;226;46;76
46228;Prudhomat;733;46;76
46229;Puybrun;1033;46;76
46230;Puyjourdes;90;46;76
46231;Puy-l'Evêque;1969;46;76
46232;Le Vignon-en-Quercy;1030;46;76
46233;Quissac;110;46;76
46234;Rampoux;102;46;76
46235;Reilhac;176;46;76
46236;Reilhaguet;143;46;76
46237;Reyrevignes;382;46;76
46238;Rignac;288;46;76
46239;Le Roc;217;46;76
46240;Rocamadour;643;46;76
46241;Rouffilhac;194;46;76
46242;Rudelle;184;46;76
46243;Rueyres;192;46;76
46244;Sabadel-Latronquière;95;46;76
46245;Sabadel-Lauzès;78;46;76
46246;Saignes;75;46;76
46247;Saillac;159;46;76
46249;Saint-Bressou;125;46;76
46250;Saint-Caprais;83;46;76
46251;Saint-Céré;3574;46;76
46252;Les Pechs du Vers;320;46;76
46253;Saint-Chamarand;183;46;76
46254;Saint-Chels;144;46;76
46255;Saint-Cirgues;347;46;76
46256;Saint-Cirq-Lapopie;202;46;76
46257;Saint-Cirq-Madelon;125;46;76
46258;Saint-Cirq-Souillaguet;164;46;76
46259;Saint-Clair;143;46;76
46260;Sainte-Colombe;230;46;76
46262;Lendou-en-Quercy;647;46;76
46263;Barguelonne-en-Quercy;713;46;76
46264;Saint-Denis-Catus;207;46;76
46265;Saint-Denis-lès-Martel;338;46;76
46266;Saint-Félix;546;46;76
46267;Saint-Germain-du-Bel-Air;581;46;76
46268;Saint Géry-Vers;913;46;76
46269;Saint-Hilaire;63;46;76
46270;Saint-Jean-de-Laur;245;46;76
46271;Saint-Jean-Lespinasse;421;46;76
46272;Saint-Jean-Mirabel;275;46;76
46273;Saint-Laurent-les-Tours;871;46;76
46276;Saint-Martin-Labouval;190;46;76
46277;Saint-Martin-le-Redon;209;46;76
46279;Saint-Maurice-en-Quercy;213;46;76
46280;Saint-Médard;183;46;76
46281;Saint-Médard-de-Presque;207;46;76
46282;Saint-Médard-Nicourby;94;46;76
46283;Saint-Michel-de-Bannières;324;46;76
46284;Saint-Michel-Loubéjou;413;46;76
46286;Saint-Paul-de-Vern;181;46;76
46288;Saint-Perdoux;223;46;76
46289;Saint-Pierre-Toirac;159;46;76
46290;Saint-Projet;349;46;76
46292;Saint-Simon;192;46;76
46293;Saint-Sozy;495;46;76
46294;Saint-Sulpice;149;46;76
46295;Saint-Vincent-du-Pendit;216;46;76
46296;Saint-Vincent-Rive-d'Olt;453;46;76
46297;Salviac;1232;46;76
46299;Sauliac-sur-Célé;124;46;76
46301;Sauzet;525;46;76
46302;Sénaillac-Latronquière;137;46;76
46303;Sénaillac-Lauzès;131;46;76
46304;Séniergues;138;46;76
46305;Sérignac;308;46;76
46306;Sonac;89;46;76
46307;Soturac;646;46;76
46308;Soucirac;103;46;76
46309;Souillac;3519;46;76
46310;Soulomès;128;46;76
46311;Sousceyrac-en-Quercy;1351;46;76
46312;Strenquels;275;46;76
46313;Tauriac;451;46;76
46314;Terrou;214;46;76
46315;Teyssieu;170;46;76
46316;Thédirac;295;46;76
46317;Thégra;494;46;76
46318;Thémines;244;46;76
46319;Théminettes;173;46;76
46320;Tour-de-Faure;332;46;76
46321;Touzac;378;46;76
46322;Trespoux-Rassiels;840;46;76
46323;Ussel;101;46;76
46324;Uzech;218;46;76
46328;Varaire;347;46;76
46329;Vaylats;328;46;76
46330;Vayrac;1328;46;76
46332;Viazac;339;46;76
46333;Vidaillac;183;46;76
46334;Le Vigan;1622;46;76
46335;Villesèque;411;46;76
46336;Vire-sur-Lot;380;46;76
46337;Mayrac;266;46;76
46338;Bessonies;78;46;76
46339;Saint-Jean-Lagineste;377;46;76
46340;Saint-Pierre-Lafeuille;377;46;76
47001;Agen;33464;47;75
47002;Agmé;109;47;75
47003;Agnac;430;47;75
47004;Aiguillon;4562;47;75
47005;Allemans-du-Dropt;492;47;75
47006;Allez-et-Cazeneuve;606;47;75
47007;Allons;170;47;75
47008;Ambrus;114;47;75
47009;Andiran;237;47;75
47010;Antagnac;227;47;75
47011;Anthé;206;47;75
47012;Anzex;313;47;75
47013;Argenton;335;47;75
47014;Armillac;209;47;75
47015;Astaffort;2070;47;75
47016;Aubiac;1179;47;75
47017;Auradou;424;47;75
47018;Auriac-sur-Dropt;179;47;75
47019;Bajamont;1010;47;75
47020;Baleyssagues;192;47;75
47021;Barbaste;1592;47;75
47022;Bazens;547;47;75
47023;Beaugas;359;47;75
47024;Beaupuy;1673;47;75
47025;Beauville;556;47;75
47026;Beauziac;239;47;75
47027;Bias;3042;47;75
47028;Birac-sur-Trec;868;47;75
47029;Blanquefort-sur-Briolance;508;47;75
47030;Blaymont;215;47;75
47031;Boé;5725;47;75
47032;Bon-Encontre;6372;47;75
47033;Boudy-de-Beauregard;415;47;75
47034;Bouglon;646;47;75
47035;Bourgougnague;408;47;75
47036;Bourlens;381;47;75
47037;Bournel;257;47;75
47038;Bourran;637;47;75
47039;Boussès;36;47;75
47040;Brax;2136;47;75
47041;Bruch;762;47;75
47042;Brugnac;190;47;75
47043;Buzet-sur-BaÃ¯se;1274;47;75
47044;Cahuzac;312;47;75
47045;Calignac;477;47;75
47046;Calonges;625;47;75
47047;Cambes;188;47;75
47048;Cancon;1358;47;75
47049;Casseneuil;2481;47;75
47050;Cassignas;131;47;75
47051;Castelculier;2441;47;75
47052;Casteljaloux;4574;47;75
47053;Castella;382;47;75
47054;Castelmoron-sur-Lot;1819;47;75
47055;Castelnaud-de-Gratecambe;523;47;75
47056;Castelnau-sur-Gupie;926;47;75
47057;Castillonnès;1390;47;75
47058;Caubeyres;258;47;75
47059;Caubon-Saint-Sauveur;265;47;75
47060;Caudecoste;1128;47;75
47061;Caumont-sur-Garonne;781;47;75
47062;Cauzac;421;47;75
47063;Cavarc;164;47;75
47064;Cazideroque;245;47;75
47065;Clairac;2792;47;75
47066;Clermont-Dessous;923;47;75
47067;Clermont-Soubiran;401;47;75
47068;Cocumont;1110;47;75
47069;Colayrac-Saint-Cirq;3162;47;75
47070;Condezaygues;873;47;75
47071;Coulx;245;47;75
47072;Courbiac;111;47;75
47073;Cours;203;47;75
47074;Couthures-sur-Garonne;366;47;75
47075;La Croix-Blanche;1101;47;75
47076;Cuq;286;47;75
47077;Cuzorn;869;47;75
47078;Damazan;1403;47;75
47079;Dausse;535;47;75
47080;Dévillac;136;47;75
47081;Dolmayrac;731;47;75
47082;Dondas;217;47;75
47083;Doudrac;105;47;75
47084;Douzains;276;47;75
47085;Durance;300;47;75
47086;Duras;1239;47;75
47087;Engayrac;172;47;75
47088;Escassefort;623;47;75
47089;Esclottes;152;47;75
47090;Espiens;374;47;75
47091;Estillac;2230;47;75
47092;Fals;398;47;75
47093;Fargues-sur-Ourbise;356;47;75
47094;Fauguerolles;825;47;75
47095;Fauillet;882;47;75
47096;Ferrensac;210;47;75
47097;Feugarolles;1031;47;75
47098;Fieux;365;47;75
47099;Fongrave;638;47;75
47100;Foulayronnes;5668;47;75
47101;Fourques-sur-Garonne;1358;47;75
47102;Francescas;748;47;75
47103;Fréchou;234;47;75
47104;Frégimont;257;47;75
47105;Frespech;287;47;75
47106;Fumel;4854;47;75
47107;Galapian;314;47;75
47108;Gaujac;253;47;75
47109;Gavaudun;296;47;75
47110;Gontaud-de-Nogaret;1679;47;75
47111;Granges-sur-Lot;606;47;75
47112;Grateloup-Saint-Gayrand;435;47;75
47113;Grayssas;144;47;75
47114;Grézet-Cavagnan;397;47;75
47115;Guérin;261;47;75
47117;Hautefage-la-Tour;1030;47;75
47118;Hautesvignes;187;47;75
47119;Houeillès;564;47;75
47120;Jusix;105;47;75
47121;Labastide-Castel-Amouroux;302;47;75
47122;Labretonie;188;47;75
47123;Lacapelle-Biron;423;47;75
47124;Lacaussade;218;47;75
47125;Lacépède;321;47;75
47126;Lachapelle;96;47;75
47127;Lafitte-sur-Lot;834;47;75
47128;Lafox;1145;47;75
47129;Lagarrigue;284;47;75
47130;Lagruère;332;47;75
47131;Lagupie;714;47;75
47132;Lalandusse;228;47;75
47133;Lamontjoie;609;47;75
47134;Lannes;375;47;75
47135;Laparade;391;47;75
47136;Laperche;138;47;75
47137;Laplume;1376;47;75
47138;Laroque-Timbaut;1662;47;75
47139;Lasserre;89;47;75
47140;Laugnac;702;47;75
47141;Laussou;289;47;75
47142;Lauzun;769;47;75
47143;Lavardac;2322;47;75
47144;Lavergne;594;47;75
47145;Layrac;3742;47;75
47146;Lédat;1439;47;75
47147;Lévignac-de-Guyenne;695;47;75
47148;Leyritz-Moncassin;205;47;75
47150;Longueville;373;47;75
47151;Loubès-Bernac;426;47;75
47152;Lougratte;413;47;75
47154;Lusignan-Petit;376;47;75
47155;Madaillan;667;47;75
47156;Marcellus;864;47;75
47157;Marmande;18008;47;75
47158;Marmont-Pachas;177;47;75
47159;Le Mas-d'Agenais;1517;47;75
47160;Masquières;185;47;75
47161;Massels;117;47;75
47162;Massoulès;222;47;75
47163;Mauvezin-sur-Gupie;615;47;75
47164;Mazières-Naresse;115;47;75
47165;Meilhan-sur-Garonne;1389;47;75
47167;Mézin;1495;47;75
47168;Miramont-de-Guyenne;3194;47;75
47169;Moirax;1231;47;75
47170;Monbahus;638;47;75
47171;Monbalen;445;47;75
47172;Moncaut;612;47;75
47173;Monclar;893;47;75
47174;Moncrabeau;753;47;75
47175;Monflanquin;2383;47;75
47176;Mongaillard;186;47;75
47177;Monheurt;195;47;75
47178;Monségur;410;47;75
47179;Monsempron-Libos;2061;47;75
47180;Montagnac-sur-Auvignon;645;47;75
47181;Montagnac-sur-Lède;274;47;75
47182;Montastruc;247;47;75
47183;Montauriol;172;47;75
47184;Montaut;264;47;75
47185;Montayral;2720;47;75
47186;Montesquieu;785;47;75
47187;Monteton;330;47;75
47188;Montignac-de-Lauzun;295;47;75
47189;Montignac-Toupinerie;148;47;75
47190;Montpezat;594;47;75
47191;Montpouillan;855;47;75
47192;Monviel;79;47;75
47193;Moulinet;203;47;75
47194;Moustier;326;47;75
47195;Nérac;7344;47;75
47196;Nicole;218;47;75
47197;Nomdieu;256;47;75
47198;Pailloles;341;47;75
47199;Pardaillan;321;47;75
47200;Parranquet;115;47;75
47201;Le Passage;9570;47;75
47202;Paulhiac;316;47;75
47203;Penne-d'Agenais;2391;47;75
47204;Peyrière;286;47;75
47205;Pindères;209;47;75
47206;Pinel-Hauterive;569;47;75
47207;Pompiey;210;47;75
47208;Pompogne;205;47;75
47209;Pont-du-Casse;4259;47;75
47210;Port-Sainte-Marie;1876;47;75
47211;Poudenas;230;47;75
47212;Poussignac;295;47;75
47213;Prayssas;1022;47;75
47214;Puch-d'Agenais;694;47;75
47215;Pujols;3813;47;75
47216;Puymiclan;692;47;75
47217;Puymirol;934;47;75
47218;Puysserampion;244;47;75
47219;Rayet;182;47;75
47220;Razimet;303;47;75
47221;Réaup-Lisse;624;47;75
47222;La Réunion;495;47;75
47223;Rives;210;47;75
47224;Romestaing;167;47;75
47225;Roquefort;2087;47;75
47226;Roumagne;537;47;75
47227;Ruffiac;179;47;75
47228;Saint-Antoine-de-Ficalba;727;47;75
47229;Saint-Astier;228;47;75
47230;Saint-Aubin;404;47;75
47231;Saint-Avit;177;47;75
47232;Saint-Barthélemy-d'Agenais;523;47;75
47233;Sainte-Bazeille;3258;47;75
47234;Saint-Caprais-de-Lerm;683;47;75
47235;Saint-Colomb-de-Lauzun;475;47;75
47236;Sainte-Colombe-de-Duras;107;47;75
47237;Sainte-Colombe-de-Villeneuve;513;47;75
47238;Sainte-Colombe-en-Bruilhois;1639;47;75
47239;Saint-Etienne-de-Fougères;863;47;75
47240;Saint-Etienne-de-Villeréal;289;47;75
47241;Saint-Eutrope-de-Born;696;47;75
47242;Saint-Front-sur-Lémance;531;47;75
47244;Sainte-Gemme-Martaillac;392;47;75
47245;Saint-Géraud;95;47;75
47246;Saint-Hilaire-de-Lusignan;1530;47;75
47247;Saint-Jean-de-Duras;258;47;75
47248;Saint-Jean-de-Thurac;578;47;75
47249;Saint-Laurent;527;47;75
47250;Saint-Léger;127;47;75
47251;Saint-Léon;325;47;75
47252;Sainte-Livrade-sur-Lot;6631;47;75
47253;Sainte-Marthe;650;47;75
47254;Saint-Martin-Curton;316;47;75
47255;Saint-Martin-de-Beauville;177;47;75
47256;Saint-Martin-de-Villeréal;106;47;75
47257;Saint-Martin-Petit;621;47;75
47258;Sainte-Maure-de-Peyriac;322;47;75
47259;Saint-Maurice-de-Lestapel;107;47;75
47260;Saint-Maurin;420;47;75
47262;Saint-Nicolas-de-la-Balerme;427;47;75
47263;Saint-Pardoux-du-Breuil;623;47;75
47264;Saint-Pardoux-Isaac;1124;47;75
47265;Saint-Pastour;385;47;75
47266;Saint-Pé-Saint-Simon;200;47;75
47267;Saint-Pierre-de-Buzet;297;47;75
47269;Saint-Pierre-de-Clairac;863;47;75
47271;Saint-Pierre-sur-Dropt;361;47;75
47272;Saint-Quentin-du-Dropt;201;47;75
47273;Saint-Robert;193;47;75
47274;Saint-Romain-le-Noble;402;47;75
47275;Saint-Salvy;202;47;75
47276;Saint-Sardos;306;47;75
47277;Saint-Sauveur-de-Meilhan;338;47;75
47278;Saint-Sernin;484;47;75
47279;Saint-Sixte;359;47;75
47280;Saint-Sylvestre-sur-Lot;2377;47;75
47281;Saint-Urcisse;250;47;75
47282;Saint-Vincent-de-Lamontjoie;240;47;75
47283;Saint-Vite;1193;47;75
47284;Salles;300;47;75
47285;Samazan;912;47;75
47286;Sauméjan;106;47;75
47287;Saumont;269;47;75
47288;Sauvagnas;538;47;75
47289;La Sauvetat-de-Savères;535;47;75
47290;La Sauvetat-du-Dropt;555;47;75
47291;La Sauvetat-sur-Lède;646;47;75
47292;Sauveterre-la-Lémance;582;47;75
47293;Sauveterre-Saint-Denis;405;47;75
47294;Savignac-de-Duras;220;47;75
47295;Savignac-sur-Leyze;310;47;75
47296;Ségalas;157;47;75
47297;Sembas;144;47;75
47298;Sénestis;216;47;75
47299;Sérignac-Péboudou;177;47;75
47300;Sérignac-sur-Garonne;1192;47;75
47301;Seyches;1073;47;75
47302;Sos;658;47;75
47303;Soumensac;235;47;75
47304;Taillebourg;63;47;75
47305;Tayrac;392;47;75
47306;Le Temple-sur-Lot;1067;47;75
47307;Thézac;205;47;75
47308;Thouars-sur-Garonne;225;47;75
47309;TombebÅ“uf;460;47;75
47310;Tonneins;9355;47;75
47311;Tourliac;141;47;75
47312;Tournon-d'Agenais;774;47;75
47313;Tourtrès;139;47;75
47314;Trémons;405;47;75
47315;Trentels;922;47;75
47316;Varès;679;47;75
47317;Verteuil-d'Agenais;574;47;75
47318;Vianne;1010;47;75
47319;Villebramar;110;47;75
47320;Villefranche-du-Queyran;390;47;75
47321;Villeneuve-de-Duras;320;47;75
47323;Villeneuve-sur-Lot;22425;47;75
47324;Villeréal;1315;47;75
47325;Villeton;465;47;75
47326;Virazeil;1711;47;75
47327;Xaintrailles;409;47;75
47328;Saint-Georges;569;47;75
48001;Albaret-le-Comtal;180;48;76
48002;Albaret-Sainte-Marie;582;48;76
48003;Allenc;258;48;76
48004;Altier;223;48;76
48005;Antrenas;338;48;76
48007;Arzenc-d'Apcher;50;48;76
48008;Arzenc-de-Randon;202;48;76
48009;Peyre en Aubrac;2373;48;76
48010;Auroux;378;48;76
48012;Les Monts-Verts;366;48;76
48013;Badaroux;1025;48;76
48015;Pied-de-Borne;190;48;76
48016;Balsièges;576;48;76
48017;Banassac-Canilhac;1103;48;76
48018;Barjac;787;48;76
48019;Barre-des-Cévennes;212;48;76
48020;Bassurels;65;48;76
48021;La Bastide-Puylaurent;157;48;76
48025;Les Bessons;451;48;76
48026;Blavignac;266;48;76
48027;Mont Lozère et Goulet;1088;48;76
48028;Les Bondons;154;48;76
48029;Le Born;148;48;76
48030;Brenoux;395;48;76
48031;Brion;79;48;76
48032;Le Buisson;228;48;76
48034;La Canourgue;2220;48;76
48036;Cassagnas;129;48;76
48037;Chadenet;122;48;76
48038;Bel-Air-Val-d'Ance;550;48;76
48039;Chanac;1500;48;76
48041;Chastanier;77;48;76
48042;Chastel-Nouvel;935;48;76
48043;Châteauneuf-de-Randon;535;48;76
48044;Chauchailles;88;48;76
48045;Chaudeyrac;303;48;76
48046;Chaulhac;69;48;76
48048;Cheylard-l'Evêque;66;48;76
48050;Bédouès-Cocurès;466;48;76
48051;Le Collet-de-Dèze;741;48;76
48053;Cubières;197;48;76
48054;Cubiérettes;55;48;76
48055;Cultures;187;48;76
48056;Esclanèdes;415;48;76
48058;La Fage-Montivernoux;160;48;76
48059;La Fage-Saint-Julien;312;48;76
48061;Florac Trois Rivières;2110;48;76
48063;Fontans;229;48;76
48064;Fournels;378;48;76
48065;Fraissinet-de-Fourques;80;48;76
48067;Gabriac;102;48;76
48068;Gabrias;164;48;76
48069;Gatuzières;53;48;76
48070;Grandrieu;766;48;76
48071;Grandvals;67;48;76
48072;Grèzes;239;48;76
48073;Les Hermaux;99;48;76
48074;Hures-la-Parade;242;48;76
48075;Ispagnac;924;48;76
48077;Julianges;49;48;76
48079;Lajo;117;48;76
48080;Langogne;3080;48;76
48081;Lanuéjols;326;48;76
48082;Laubert;102;48;76
48083;Les Laubies;156;48;76
48085;Laval-du-Tarn;98;48;76
48086;Luc;214;48;76
48087;Prinsuéjols-Malbouzon;275;48;76
48088;La Malène;141;48;76
48089;Le Malzieu-Forain;504;48;76
48090;Le Malzieu-Ville;742;48;76
48091;Marchastel;53;48;76
48092;Marvejols;4928;48;76
48094;Massegros Causses Gorges;987;48;76
48095;Mende;13147;48;76
48096;Meyrueis;926;48;76
48097;Moissac-Vallée-Française;225;48;76
48098;Molezon;100;48;76
48099;Bourgs sur Colagne;2140;48;76
48100;Montbel;120;48;76
48103;Montrodat;1264;48;76
48104;Nasbinals;589;48;76
48105;Naussac-Fontanes;387;48;76
48106;Noalhac;103;48;76
48107;Palhers;186;48;76
48108;La Panouse;78;48;76
48110;Paulhac-en-Margeride;106;48;76
48111;Pelouse;245;48;76
48112;Pierrefiche;169;48;76
48115;Le Pompidou;166;48;76
48116;Pont de Montvert - Sud Mont Lozère;586;48;76
48117;Pourcharesses;123;48;76
48119;Prévenchères;263;48;76
48121;Prunières;249;48;76
48123;Recoules-d'Aubrac;178;48;76
48124;Recoules-de-Fumas;104;48;76
48126;Lachamp-Ribennes;370;48;76
48127;Monts-de-Randon;1312;48;76
48128;Rimeize;614;48;76
48129;Rocles;235;48;76
48130;Rousses;125;48;76
48131;Le Rozier;140;48;76
48132;Saint-Alban-sur-Limagnole;1412;48;76
48135;Saint-André-Capcèze;182;48;76
48136;Saint-André-de-Lancize;152;48;76
48137;Saint-Bauzile;649;48;76
48138;Saint-Bonnet-de-Chirac;69;48;76
48139;Saint Bonnet-Laval;253;48;76
48140;Saint-Chély-d'Apcher;4800;48;76
48141;Mas-Saint-Chély;113;48;76
48144;Sainte-Croix-Vallée-Française;278;48;76
48145;Saint-Denis-en-Margeride;163;48;76
48146;Gorges du Tarn Causses;942;48;76
48147;Saint-Etienne-du-Valdonnez;694;48;76
48148;Saint-Etienne-Vallée-Française;532;48;76
48149;Sainte-Eulalie;38;48;76
48150;Saint-Flour-de-Mercoire;202;48;76
48151;Saint-Frézal-d'Albuges;66;48;76
48152;Ventalon en Cévennes;272;48;76
48153;Saint-Gal;93;48;76
48155;Saint-Germain-de-Calberte;471;48;76
48156;Saint-Germain-du-Teil;893;48;76
48157;Sainte-Hélène;111;48;76
48158;Saint-Hilaire-de-Lavit;108;48;76
48160;Saint-Jean-la-Fouillouse;163;48;76
48161;Saint-Juéry;71;48;76
48163;Saint-Julien-des-Points;117;48;76
48165;Saint-Laurent-de-Muret;196;48;76
48166;Cans et Cévennes;300;48;76
48167;Saint-Laurent-de-Veyrès;38;48;76
48168;Saint-Léger-de-Peyre;195;48;76
48169;Saint-Léger-du-Malzieu;221;48;76
48170;Saint-Martin-de-Boubaux;203;48;76
48171;Saint-Martin-de-Lansuscle;193;48;76
48173;Saint-Michel-de-Dèze;233;48;76
48174;Saint-Paul-le-Froid;142;48;76
48175;Saint-Pierre-de-Nogaret;186;48;76
48176;Saint-Pierre-des-Tripiers;94;48;76
48177;Saint-Pierre-le-Vieux;331;48;76
48178;Saint-Privat-de-Vallongue;228;48;76
48179;Saint-Privat-du-Fau;115;48;76
48181;Saint-Saturnin;67;48;76
48182;Saint-Sauveur-de-Ginestoux;60;48;76
48185;Les Salelles;170;48;76
48187;Les Salces;102;48;76
48188;Serverette;249;48;76
48190;Termes;223;48;76
48191;La Tieule;97;48;76
48192;Trélans;94;48;76
48193;Vebron;215;48;76
48194;Vialas;472;48;76
48198;Villefort;560;48;76
49002;Allonnes;3028;49;52
49003;Tuffalun;1789;49;52
49007;Angers;158930;49;52
49008;Angrie;956;49;52
49009;Antoigné;464;49;52
49010;Armaillé;324;49;52
49011;Artannes-sur-Thouet;446;49;52
49012;Aubigné-sur-Layon;379;49;52
49015;Avrillé;14800;49;52
49017;Baracé;610;49;52
49018;Baugé-en-Anjou;12090;49;52
49020;Beaucouzé;5546;49;52
49021;Beaufort-en-Anjou;7383;49;52
49022;Beaulieu-sur-Layon;1397;49;52
49023;Beaupréau-en-Mauges;24135;49;52
49026;Bécon-les-Granits;2879;49;52
49027;Bégrolles-en-Mauges;2149;49;52
49028;Béhuard;131;49;52
49029;Blaison-Saint-Sulpice;1321;49;52
49030;Blou;1007;49;52
